canonical_species_name,canonical_name,trait,value,unit,latitude,longitude,refid,DataOrigin,DatasetID,DataID
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,64.3316,mm2,69.0653501,20.79790358,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.441,mm2,69.06805265,20.79731106,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,18.6534,mm2,69.06805265,20.79731106,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,74.6909,mm2,69.06097714,20.80047179,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.8493,mm2,69.06097714,20.80047179,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,33.2413,mm2,69.05656056,20.80297445,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,61.4094,mm2,69.05656056,20.80297445,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,29.8508,mm2,69.0557365,20.80574932,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,31.6142,mm2,69.0557365,20.80574932,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,52.6351,mm2,69.06383039,20.8033724,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,65.1186,mm2,69.06383039,20.8033724,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,14.438,mm2,69.05665772,20.8067473,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.2025,mm2,69.05665772,20.8067473,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,56.6559,mm2,69.06476046,20.80436734,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,58.3301,mm2,69.06476046,20.80436734,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,58.9258,mm2,69.0549299,20.80853054,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,40.4648,mm2,69.0549299,20.80853054,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.7532,mm2,69.05758341,20.80775942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,62.7176,mm2,69.05758341,20.80775942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,56.3008,mm2,69.06560453,20.80546809,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,25.9237,mm2,69.06560453,20.80546809,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,16.258,mm2,69.05856531,20.80871858,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.6772,mm2,69.05856531,20.80871858,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.9213,mm2,69.06119899,20.80793012,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,25.4766,mm2,69.06119899,20.80793012,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.1278,mm2,69.05680342,20.81049567,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,45.3246,mm2,69.05680342,20.81049567,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,13.2599,mm2,69.05599677,20.8133277,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,18.925,mm2,69.05599677,20.8133277,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,159.3763,mm2,69.05871809,20.8123962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,39.0867,mm2,69.06136721,20.81166082,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,40.2719,mm2,69.06402202,20.81092962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,18.8731,mm2,69.06402202,20.81092962,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.6101,mm2,69.06675762,20.81008595,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.6418,mm2,69.06675762,20.81008595,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,64.6704,mm2,69.06939894,20.80940115,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,53.6157,mm2,69.06939894,20.80940115,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,29.4512,mm2,69.05962223,20.81338683,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,26.1235,mm2,69.05962223,20.81338683,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,46.6208,mm2,69.05256745,20.8166873,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,52.7657,mm2,69.05256745,20.8166873,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,37.2069,mm2,69.05516694,20.8159166,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,90.5345,mm2,69.05516694,20.8159166,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,47.2904,mm2,69.06325239,20.81365563,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,54.4297,mm2,69.06325239,20.81365563,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,93.201,mm2,69.06856842,20.81208539,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,90.8428,mm2,69.06856842,20.81208539,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.3676,mm2,69.05748342,20.81654147,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,40.0239,mm2,69.05748342,20.81654147,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,72.6398,mm2,69.05888945,20.81612814,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,48.8208,mm2,69.05888945,20.81612814,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,44.8963,mm2,69.05440329,20.81852298,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,59.0064,mm2,69.05440329,20.81852298,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.7783,mm2,69.057084,20.81791681,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.8721,mm2,69.057084,20.81791681,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,121.0789,mm2,69.06241787,20.81646458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,68.6401,mm2,69.06241787,20.81646458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,22.027,mm2,69.06778093,20.8148676,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,22.7062,mm2,69.06778093,20.8148676,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,29.0462,mm2,69.06161896,20.81918553,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,30.4171,mm2,69.06161896,20.81918553,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.4874,mm2,69.06430484,20.81838918,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,28.7667,mm2,69.06430484,20.81838918,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,30.9601,mm2,69.06966308,20.81683778,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,39.1709,mm2,69.06966308,20.81683778,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,49.9981,mm2,69.06521865,20.81930648,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,28.3133,mm2,69.06521865,20.81930648,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.0988,mm2,69.06793622,20.81866261,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,30.4117,mm2,69.06793622,20.81866261,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,15.6637,mm2,69.05285125,20.82412302,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,31.0479,mm2,69.05285125,20.82412302,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.1887,mm2,69.06086401,20.82186949,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.7833,mm2,69.06086401,20.82186949,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,48.1584,mm2,69.06357345,20.82104807,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,36.5595,mm2,69.06357345,20.82104807,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,54.4225,mm2,69.06892543,20.81957649,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,44.7798,mm2,69.06892543,20.81957649,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.0088,mm2,69.05469898,20.82616173,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,48.242,mm2,69.05469898,20.82616173,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,25.9802,mm2,69.06271912,20.82396316,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,45.0289,mm2,69.06271912,20.82396316,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,56.0962,mm2,69.06362953,20.82479542,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.6504,mm2,69.06362953,20.82479542,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.1613,mm2,69.05652781,20.82806989,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.9711,mm2,69.05652781,20.82806989,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,29.6949,mm2,69.05927308,20.82736263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,43.0058,mm2,69.05927308,20.82736263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,65.6336,mm2,69.06186763,20.8265966,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,61.6563,mm2,69.06186763,20.8265966,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,35.4293,mm2,69.0645716,20.82582007,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,26.2024,mm2,69.0645716,20.82582007,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,79.0157,mm2,69.05751704,20.82906208,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,87.6799,mm2,69.05751704,20.82906208,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,44.3768,mm2,69.06550602,20.82696349,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,40.7827,mm2,69.06550602,20.82696349,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,48.3961,mm2,69.0682042,20.82614869,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.2198,mm2,69.0682042,20.82614869,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,36.3737,mm2,69.05573305,20.83087178,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.9513,mm2,69.05573305,20.83087178,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,47.1453,mm2,69.05841296,20.83015352,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,31.1106,mm2,69.05841296,20.83015352,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,30.168,mm2,69.06109821,20.82935852,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,33.6355,mm2,69.06109821,20.82935852,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,38.5402,mm2,69.06375627,20.82865804,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,67.9914,mm2,69.06375627,20.82865804,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,56.0478,mm2,69.06686089,20.82774531,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,40.3787,mm2,69.06686089,20.82774531,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,30.4977,mm2,69.05671496,20.83184104,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,53.0714,mm2,69.05671496,20.83184104,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,57.9886,mm2,69.06470214,20.82949263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.8138,mm2,69.06470214,20.82949263,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.5105,mm2,69.06292904,20.83128673,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,25.5071,mm2,69.06292904,20.83128673,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,23.3459,mm2,69.05591588,20.83457901,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.5302,mm2,69.05591588,20.83457901,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,33.4008,mm2,69.05852275,20.83381411,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.4357,mm2,69.05852275,20.83381411,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,22.7922,mm2,69.06122907,20.83288092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,67.2621,mm2,69.06393782,20.83234994,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,26.1307,mm2,69.06393782,20.83234994,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,28.9369,mm2,69.06924138,20.83078887,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,46.6077,mm2,69.06924138,20.83078887,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,27.1808,mm2,69.05414265,20.83636381,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,43.3929,mm2,69.05414265,20.83636381,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,54.7146,mm2,69.06215236,20.8341151,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,18.108,mm2,69.06215236,20.8341151,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,42.8678,mm2,69.06483634,20.83330458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.7437,mm2,69.06483634,20.83330458,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,38.9505,mm2,69.07018802,20.83167404,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,21.7905,mm2,69.07018802,20.83167404,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,42.0793,mm2,69.06313115,20.8352092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,49.7831,mm2,69.06313115,20.8352092,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,29.8347,mm2,69.06578848,20.83434239,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,23.6309,mm2,69.06578848,20.83434239,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,22.3173,mm2,69.05181302,20.82079527,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.1828,mm2,69.05181302,20.82079527,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,17.8338,mm2,69.0504678,20.82107969,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,24.3208,mm2,69.0504678,20.82107969,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,26.7149,mm2,69.04964662,20.82381868,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.5155,mm2,69.04964662,20.82381868,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,14.404,mm2,69.04969665,20.83132492,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,11.9919,mm2,69.04969665,20.83132492,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.921,mm2,69.05081564,20.82909942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,26.6307,mm2,69.05081564,20.82909942,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,19.7584,mm2,69.07237511,20.81388805,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,20.5648,mm2,69.07237511,20.81388805,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,22.9589,mm2,69.07398521,20.81388979,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,25.5913,mm2,69.07398521,20.81388979,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,41.5166,mm2,69.0760421,20.81594713,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,19.4502,mm2,69.0760421,20.81594713,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.77,mm2,69.07536542,20.81822485,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.3256,mm2,69.07536542,20.81822485,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,53.2165,mm2,69.07421384,20.81817525,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,63.653,mm2,69.07421384,20.81817525,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,32.8542,mm2,69.07293343,20.81814051,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,42.9789,mm2,69.07293343,20.81814051,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,16.1924,mm2,69.05965617,20.81130752,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,47.7402,mm2,69.05965617,20.81130752,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,44.4734,mm2,69.0616146,20.82416558,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,28.1431,mm2,69.0616146,20.82416558,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,49.5071,mm2,69.05483454,20.82434212,TTT11,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,17.3769,mm2,69.05483454,20.82434212,TTT11,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,427.934628,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,550.6512284,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,294.5298769,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,727.4179,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,692.0129529,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,468.1639382,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,422.4722733,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,488.2929302,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,405.9633458,mm2,43.44,41.69,TTT8,TTT,,
Persicaria vivipara,Persicaria vivipara,leaf_area,451.870064,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1433.093908,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,840.578964,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,673.9484729,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,957.0661862,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1627.122194,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,837.1811213,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,941.1737449,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1328.233903,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1220.298635,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,858.3567062,mm2,43.44558,41.69036,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1089.252302,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1245.624749,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1677.73858,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1277.531495,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1354.040303,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1450.570576,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1039.044517,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,916.1773791,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,1206.442032,mm2,43.44,41.69,TTT8,TTT,,
Solidago virgaurea,Solidago virgaurea,leaf_area,2042.196632,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,178.7953413,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,329.3613484,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,366.386364,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,309.7556529,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,352.2071809,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,379.225048,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,347.7555769,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,275.0460449,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium myrtillus,Vaccinium myrtillus,leaf_area,303.2610422,mm2,43.44,41.69,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.08592133,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,45.51962222,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.30814311,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,62.27944533,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,50.064416,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,43.49812089,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,46.35833022,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,73.51239778,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,51.57695778,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,59.32604622,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,53.99272356,mm2,43.44739,41.69278,TTT8,TTT,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,leaf_area,39.02501156,mm2,43.44739,41.69278,TTT8,TTT,,
Betula nana,Betula nana,leaf_area,120.9890053,mm2,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,leaf_area,146.5445098,mm2,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,leaf_area,138.0068924,mm2,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,leaf_area,102.25786,mm2,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,leaf_area,124.9459867,mm2,68.36611,18.67194,TTT12,TTT,,
Betula nana,Betula nana,leaf_area,144.0857333,mm2,68.36611,18.67194,TTT12,TTT,,
